reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-11-23,wk inc flu hosp,0,2024-11-23,50,quantile,0.8,8.0
2024-11-23,wk inc flu hosp,0,2024-11-23,50,quantile,0.85,8.0
2024-11-23,wk inc flu hosp,0,2024-11-23,50,quantile,0.9,9.0
2024-11-23,wk inc flu hosp,0,2024-11-23,50,quantile,0.95,9.0
2024-11-23,wk inc flu hosp,0,2024-11-23,50,quantile,0.975,10.0
2024-11-23,wk inc flu hosp,0,2024-11-23,50,quantile,0.99,10.0
2024-11-23,wk inc flu hosp,1,2024-11-30,50,quantile,0.01,0.0
2024-11-23,wk inc flu hosp,1,2024-11-30,50,quantile,0.025,0.0
2024-11-23,wk inc flu hosp,1,2024-11-30,50,quantile,0.05,0.0
2024-11-23,wk inc flu hosp,1,2024-11-30,50,quantile,0.1,1.0
2024-11-23,wk inc flu hosp,1,2024-11-30,50,quantile,0.15,1.0
2024-11-23,wk inc flu hosp,1,2024-11-30,50,quantile,0.2,2.0
2024-11-23,wk inc flu hosp,1,2024-11-30,50,quantile,0.25,2.0
2024-11-23,wk inc flu hosp,1,2024-11-30,50,quantile,0.3,3.0
2024-11-23,wk inc flu hosp,1,2024-11-30,50,quantile,0.35,3.0
2024-11-23,wk inc flu hosp,1,2024-11-30,50,quantile,0.4,4.0
2024-11-23,wk inc flu hosp,1,2024-11-30,50,quantile,0.45,4.0
2024-11-23,wk inc flu hosp,1,2024-11-30,50,quantile,0.5,5.0
2024-11-23,wk inc flu hosp,1,2024-11-30,50,quantile,0.55,5.0
2024-11-23,wk inc flu hosp,1,2024-11-30,50,quantile,0.6,6.0
2024-11-23,wk inc flu hosp,1,2024-11-30,50,quantile,0.65,7.0
2024-11-23,wk inc flu hosp,1,2024-11-30,50,quantile,0.7,7.0
2024-11-23,wk inc flu hosp,1,2024-11-30,50,quantile,0.75,8.0
2024-11-23,wk inc flu hosp,1,2024-11-30,50,quantile,0.8,8.0
2024-11-23,wk inc flu hosp,1,2024-11-30,50,quantile,0.85,9.0
2024-11-23,wk inc flu hosp,1,2024-11-30,50,quantile,0.9,9.0
2024-11-23,wk inc flu hosp,1,2024-11-30,50,quantile,0.95,10.0
2024-11-23,wk inc flu hosp,1,2024-11-30,50,quantile,0.975,10.0
2024-11-23,wk inc flu hosp,1,2024-11-30,50,quantile,0.99,10.0
2024-11-23,wk inc flu hosp,2,2024-12-07,50,quantile,0.01,0.0
2024-11-23,wk inc flu hosp,2,2024-12-07,50,quantile,0.025,0.0
2024-11-23,wk inc flu hosp,2,2024-12-07,50,quantile,0.05,0.0
2024-11-23,wk inc flu hosp,2,2024-12-07,50,quantile,0.1,1.0
2024-11-23,wk inc flu hosp,2,2024-12-07,50,quantile,0.15,1.0
2024-11-23,wk inc flu hosp,2,2024-12-07,50,quantile,0.2,2.0
2024-11-23,wk inc flu hosp,2,2024-12-07,50,quantile,0.25,2.0
2024-11-23,wk inc flu hosp,2,2024-12-07,50,quantile,0.3,3.0
2024-11-23,wk inc flu hosp,2,2024-12-07,50,quantile,0.35,3.0
2024-11-23,wk inc flu hosp,2,2024-12-07,50,quantile,0.4,4.0
2024-11-23,wk inc flu hosp,2,2024-12-07,50,quantile,0.45,4.0
2024-11-23,wk inc flu hosp,2,2024-12-07,50,quantile,0.5,5.0
2024-11-23,wk inc flu hosp,2,2024-12-07,50,quantile,0.55,5.0
2024-11-23,wk inc flu hosp,2,2024-12-07,50,quantile,0.6,6.0
2024-11-23,wk inc flu hosp,2,2024-12-07,50,quantile,0.65,6.0
2024-11-23,wk inc flu hosp,2,2024-12-07,50,quantile,0.7,7.0
2024-11-23,wk inc flu hosp,2,2024-12-07,50,quantile,0.75,7.0
2024-11-23,wk inc flu hosp,2,2024-12-07,50,quantile,0.8,8.0
2024-11-23,wk inc flu hosp,2,2024-12-07,50,quantile,0.85,9.0
2024-11-23,wk inc flu hosp,2,2024-12-07,50,quantile,0.9,9.0
2024-11-23,wk inc flu hosp,2,2024-12-07,50,quantile,0.95,10.0
2024-11-23,wk inc flu hosp,2,2024-12-07,50,quantile,0.975,10.0
2024-11-23,wk inc flu hosp,2,2024-12-07,50,quantile,0.99,10.0
2024-11-23,wk inc flu hosp,3,2024-12-14,50,quantile,0.01,0.0
2024-11-23,wk inc flu hosp,3,2024-12-14,50,quantile,0.025,0.0
2024-11-23,wk inc flu hosp,3,2024-12-14,50,quantile,0.05,0.0
2024-11-23,wk inc flu hosp,3,2024-12-14,50,quantile,0.1,1.0
2024-11-23,wk inc flu hosp,3,2024-12-14,50,quantile,0.15,2.0
2024-11-23,wk inc flu hosp,3,2024-12-14,50,quantile,0.2,3.0
2024-11-23,wk inc flu hosp,3,2024-12-14,50,quantile,0.25,3.0
2024-11-23,wk inc flu hosp,3,2024-12-14,50,quantile,0.3,4.0
2024-11-23,wk inc flu hosp,3,2024-12-14,50,quantile,0.35,5.0
2024-11-23,wk inc flu hosp,3,2024-12-14,50,quantile,0.4,6.0
2024-11-23,wk inc flu hosp,3,2024-12-14,50,quantile,0.45,6.0
2024-11-23,wk inc flu hosp,3,2024-12-14,50,quantile,0.5,7.0
2024-11-23,wk inc flu hosp,3,2024-12-14,50,quantile,0.55,8.0
2024-11-23,wk inc flu hosp,3,2024-12-14,50,quantile,0.6,9.0
2024-11-23,wk inc flu hosp,3,2024-12-14,50,quantile,0.65,9.0
2024-11-23,wk inc flu hosp,3,2024-12-14,50,quantile,0.7,10.0
2024-11-23,wk inc flu hosp,3,2024-12-14,50,quantile,0.75,11.0
2024-11-23,wk inc flu hosp,3,2024-12-14,50,quantile,0.8,12.0
2024-11-23,wk inc flu hosp,3,2024-12-14,50,quantile,0.85,12.0
2024-11-23,wk inc flu hosp,3,2024-12-14,50,quantile,0.9,13.0
2024-11-23,wk inc flu hosp,3,2024-12-14,50,quantile,0.95,14.0
2024-11-23,wk inc flu hosp,3,2024-12-14,50,quantile,0.975,14.0
2024-11-23,wk inc flu hosp,3,2024-12-14,50,quantile,0.99,14.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,51,quantile,0.01,1.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,51,quantile,0.025,3.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,51,quantile,0.05,6.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,51,quantile,0.1,12.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,51,quantile,0.15,18.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,51,quantile,0.2,24.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,51,quantile,0.25,31.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,51,quantile,0.3,37.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,51,quantile,0.35,43.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,51,quantile,0.4,49.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,51,quantile,0.45,55.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,51,quantile,0.5,62.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,51,quantile,0.55,68.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,51,quantile,0.6,74.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,51,quantile,0.65,80.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,51,quantile,0.7,86.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,51,quantile,0.75,93.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,51,quantile,0.8,99.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,51,quantile,0.85,105.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,51,quantile,0.9,111.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,51,quantile,0.95,117.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,51,quantile,0.975,120.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,51,quantile,0.99,122.0
2024-11-23,wk inc flu hosp,0,2024-11-23,51,quantile,0.01,22.0
2024-11-23,wk inc flu hosp,0,2024-11-23,51,quantile,0.025,24.0
2024-11-23,wk inc flu hosp,0,2024-11-23,51,quantile,0.05,27.0
2024-11-23,wk inc flu hosp,0,2024-11-23,51,quantile,0.1,34.0
2024-11-23,wk inc flu hosp,0,2024-11-23,51,quantile,0.15,41.0
2024-11-23,wk inc flu hosp,0,2024-11-23,51,quantile,0.2,48.0
2024-11-23,wk inc flu hosp,0,2024-11-23,51,quantile,0.25,55.0
2024-11-23,wk inc flu hosp,0,2024-11-23,51,quantile,0.3,62.0
2024-11-23,wk inc flu hosp,0,2024-11-23,51,quantile,0.35,69.0
2024-11-23,wk inc flu hosp,0,2024-11-23,51,quantile,0.4,76.0
2024-11-23,wk inc flu hosp,0,2024-11-23,51,quantile,0.45,83.0
2024-11-23,wk inc flu hosp,0,2024-11-23,51,quantile,0.5,90.0
2024-11-23,wk inc flu hosp,0,2024-11-23,51,quantile,0.55,97.0
2024-11-23,wk inc flu hosp,0,2024-11-23,51,quantile,0.6,104.0
2024-11-23,wk inc flu hosp,0,2024-11-23,51,quantile,0.65,111.0
2024-11-23,wk inc flu hosp,0,2024-11-23,51,quantile,0.7,118.0
2024-11-23,wk inc flu hosp,0,2024-11-23,51,quantile,0.75,125.0
2024-11-23,wk inc flu hosp,0,2024-11-23,51,quantile,0.8,132.0
2024-11-23,wk inc flu hosp,0,2024-11-23,51,quantile,0.85,139.0
2024-11-23,wk inc flu hosp,0,2024-11-23,51,quantile,0.9,146.0
2024-11-23,wk inc flu hosp,0,2024-11-23,51,quantile,0.95,153.0
2024-11-23,wk inc flu hosp,0,2024-11-23,51,quantile,0.975,157.0
2024-11-23,wk inc flu hosp,0,2024-11-23,51,quantile,0.99,159.0
2024-11-23,wk inc flu hosp,1,2024-11-30,51,quantile,0.01,49.0
2024-11-23,wk inc flu hosp,1,2024-11-30,51,quantile,0.025,51.0
2024-11-23,wk inc flu hosp,1,2024-11-30,51,quantile,0.05,54.0
2024-11-23,wk inc flu hosp,1,2024-11-30,51,quantile,0.1,61.0
2024-11-23,wk inc flu hosp,1,2024-11-30,51,quantile,0.15,67.0
2024-11-23,wk inc flu hosp,1,2024-11-30,51,quantile,0.2,74.0
2024-11-23,wk inc flu hosp,1,2024-11-30,51,quantile,0.25,81.0
2024-11-23,wk inc flu hosp,1,2024-11-30,51,quantile,0.3,87.0
2024-11-23,wk inc flu hosp,1,2024-11-30,51,quantile,0.35,94.0
2024-11-23,wk inc flu hosp,1,2024-11-30,51,quantile,0.4,100.0
2024-11-23,wk inc flu hosp,1,2024-11-30,51,quantile,0.45,107.0
2024-11-23,wk inc flu hosp,1,2024-11-30,51,quantile,0.5,114.0
2024-11-23,wk inc flu hosp,1,2024-11-30,51,quantile,0.55,120.0
2024-11-23,wk inc flu hosp,1,2024-11-30,51,quantile,0.6,127.0
2024-11-23,wk inc flu hosp,1,2024-11-30,51,quantile,0.65,133.0
2024-11-23,wk inc flu hosp,1,2024-11-30,51,quantile,0.7,140.0
2024-11-23,wk inc flu hosp,1,2024-11-30,51,quantile,0.75,146.0
2024-11-23,wk inc flu hosp,1,2024-11-30,51,quantile,0.8,153.0
2024-11-23,wk inc flu hosp,1,2024-11-30,51,quantile,0.85,160.0
2024-11-23,wk inc flu hosp,1,2024-11-30,51,quantile,0.9,166.0
2024-11-23,wk inc flu hosp,1,2024-11-30,51,quantile,0.95,173.0
2024-11-23,wk inc flu hosp,1,2024-11-30,51,quantile,0.975,176.0
2024-11-23,wk inc flu hosp,1,2024-11-30,51,quantile,0.99,178.0
2024-11-23,wk inc flu hosp,2,2024-12-07,51,quantile,0.01,62.0
2024-11-23,wk inc flu hosp,2,2024-12-07,51,quantile,0.025,64.0
2024-11-23,wk inc flu hosp,2,2024-12-07,51,quantile,0.05,68.0
2024-11-23,wk inc flu hosp,2,2024-12-07,51,quantile,0.1,75.0
2024-11-23,wk inc flu hosp,2,2024-12-07,51,quantile,0.15,83.0
2024-11-23,wk inc flu hosp,2,2024-12-07,51,quantile,0.2,90.0
2024-11-23,wk inc flu hosp,2,2024-12-07,51,quantile,0.25,98.0
2024-11-23,wk inc flu hosp,2,2024-12-07,51,quantile,0.3,105.0
2024-11-23,wk inc flu hosp,2,2024-12-07,51,quantile,0.35,113.0
2024-11-23,wk inc flu hosp,2,2024-12-07,51,quantile,0.4,120.0
2024-11-23,wk inc flu hosp,2,2024-12-07,51,quantile,0.45,127.0
2024-11-23,wk inc flu hosp,2,2024-12-07,51,quantile,0.5,135.0
2024-11-23,wk inc flu hosp,2,2024-12-07,51,quantile,0.55,142.0
2024-11-23,wk inc flu hosp,2,2024-12-07,51,quantile,0.6,150.0
2024-11-23,wk inc flu hosp,2,2024-12-07,51,quantile,0.65,157.0
2024-11-23,wk inc flu hosp,2,2024-12-07,51,quantile,0.7,165.0
2024-11-23,wk inc flu hosp,2,2024-12-07,51,quantile,0.75,172.0
2024-11-23,wk inc flu hosp,2,2024-12-07,51,quantile,0.8,180.0
2024-11-23,wk inc flu hosp,2,2024-12-07,51,quantile,0.85,187.0
2024-11-23,wk inc flu hosp,2,2024-12-07,51,quantile,0.9,194.0
2024-11-23,wk inc flu hosp,2,2024-12-07,51,quantile,0.95,202.0
2024-11-23,wk inc flu hosp,2,2024-12-07,51,quantile,0.975,206.0
2024-11-23,wk inc flu hosp,2,2024-12-07,51,quantile,0.99,208.0
2024-11-23,wk inc flu hosp,3,2024-12-14,51,quantile,0.01,104.0
2024-11-23,wk inc flu hosp,3,2024-12-14,51,quantile,0.025,106.0
2024-11-23,wk inc flu hosp,3,2024-12-14,51,quantile,0.05,109.0
2024-11-23,wk inc flu hosp,3,2024-12-14,51,quantile,0.1,116.0
2024-11-23,wk inc flu hosp,3,2024-12-14,51,quantile,0.15,123.0
2024-11-23,wk inc flu hosp,3,2024-12-14,51,quantile,0.2,130.0
2024-11-23,wk inc flu hosp,3,2024-12-14,51,quantile,0.25,137.0
2024-11-23,wk inc flu hosp,3,2024-12-14,51,quantile,0.3,144.0
2024-11-23,wk inc flu hosp,3,2024-12-14,51,quantile,0.35,151.0
2024-11-23,wk inc flu hosp,3,2024-12-14,51,quantile,0.4,158.0
2024-11-23,wk inc flu hosp,3,2024-12-14,51,quantile,0.45,165.0
2024-11-23,wk inc flu hosp,3,2024-12-14,51,quantile,0.5,172.0
2024-11-23,wk inc flu hosp,3,2024-12-14,51,quantile,0.55,179.0
2024-11-23,wk inc flu hosp,3,2024-12-14,51,quantile,0.6,186.0
2024-11-23,wk inc flu hosp,3,2024-12-14,51,quantile,0.65,193.0
2024-11-23,wk inc flu hosp,3,2024-12-14,51,quantile,0.7,200.0
2024-11-23,wk inc flu hosp,3,2024-12-14,51,quantile,0.75,207.0
2024-11-23,wk inc flu hosp,3,2024-12-14,51,quantile,0.8,214.0
2024-11-23,wk inc flu hosp,3,2024-12-14,51,quantile,0.85,221.0
2024-11-23,wk inc flu hosp,3,2024-12-14,51,quantile,0.9,228.0
2024-11-23,wk inc flu hosp,3,2024-12-14,51,quantile,0.95,235.0
2024-11-23,wk inc flu hosp,3,2024-12-14,51,quantile,0.975,239.0
2024-11-23,wk inc flu hosp,3,2024-12-14,51,quantile,0.99,241.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,53,quantile,0.01,0.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,53,quantile,0.025,1.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,53,quantile,0.05,3.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,53,quantile,0.1,6.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,53,quantile,0.15,9.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,53,quantile,0.2,12.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,53,quantile,0.25,15.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,53,quantile,0.3,19.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,53,quantile,0.35,22.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,53,quantile,0.4,25.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,53,quantile,0.45,28.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,53,quantile,0.5,31.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,53,quantile,0.55,35.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,53,quantile,0.6,38.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,53,quantile,0.65,41.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,53,quantile,0.7,44.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,53,quantile,0.75,47.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,53,quantile,0.8,51.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,53,quantile,0.85,54.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,53,quantile,0.9,57.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,53,quantile,0.95,60.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,53,quantile,0.975,62.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,53,quantile,0.99,63.0
2024-11-23,wk inc flu hosp,0,2024-11-23,53,quantile,0.01,0.0
2024-11-23,wk inc flu hosp,0,2024-11-23,53,quantile,0.025,1.0
2024-11-23,wk inc flu hosp,0,2024-11-23,53,quantile,0.05,3.0
2024-11-23,wk inc flu hosp,0,2024-11-23,53,quantile,0.1,7.0
2024-11-23,wk inc flu hosp,0,2024-11-23,53,quantile,0.15,11.0
2024-11-23,wk inc flu hosp,0,2024-11-23,53,quantile,0.2,14.0
2024-11-23,wk inc flu hosp,0,2024-11-23,53,quantile,0.25,18.0
2024-11-23,wk inc flu hosp,0,2024-11-23,53,quantile,0.3,22.0
2024-11-23,wk inc flu hosp,0,2024-11-23,53,quantile,0.35,25.0
2024-11-23,wk inc flu hosp,0,2024-11-23,53,quantile,0.4,29.0
2024-11-23,wk inc flu hosp,0,2024-11-23,53,quantile,0.45,33.0
2024-11-23,wk inc flu hosp,0,2024-11-23,53,quantile,0.5,36.0
2024-11-23,wk inc flu hosp,0,2024-11-23,53,quantile,0.55,40.0
2024-11-23,wk inc flu hosp,0,2024-11-23,53,quantile,0.6,44.0
2024-11-23,wk inc flu hosp,0,2024-11-23,53,quantile,0.65,47.0
2024-11-23,wk inc flu hosp,0,2024-11-23,53,quantile,0.7,51.0
2024-11-23,wk inc flu hosp,0,2024-11-23,53,quantile,0.75,55.0
2024-11-23,wk inc flu hosp,0,2024-11-23,53,quantile,0.8,59.0
2024-11-23,wk inc flu hosp,0,2024-11-23,53,quantile,0.85,62.0
2024-11-23,wk inc flu hosp,0,2024-11-23,53,quantile,0.9,66.0
2024-11-23,wk inc flu hosp,0,2024-11-23,53,quantile,0.95,70.0
2024-11-23,wk inc flu hosp,0,2024-11-23,53,quantile,0.975,71.0
2024-11-23,wk inc flu hosp,0,2024-11-23,53,quantile,0.99,73.0
2024-11-23,wk inc flu hosp,1,2024-11-30,53,quantile,0.01,1.0
2024-11-23,wk inc flu hosp,1,2024-11-30,53,quantile,0.025,2.0
2024-11-23,wk inc flu hosp,1,2024-11-30,53,quantile,0.05,5.0
2024-11-23,wk inc flu hosp,1,2024-11-30,53,quantile,0.1,10.0
2024-11-23,wk inc flu hosp,1,2024-11-30,53,quantile,0.15,16.0
2024-11-23,wk inc flu hosp,1,2024-11-30,53,quantile,0.2,21.0
2024-11-23,wk inc flu hosp,1,2024-11-30,53,quantile,0.25,27.0
2024-11-23,wk inc flu hosp,1,2024-11-30,53,quantile,0.3,32.0
2024-11-23,wk inc flu hosp,1,2024-11-30,53,quantile,0.35,37.0
2024-11-23,wk inc flu hosp,1,2024-11-30,53,quantile,0.4,43.0
2024-11-23,wk inc flu hosp,1,2024-11-30,53,quantile,0.45,48.0
2024-11-23,wk inc flu hosp,1,2024-11-30,53,quantile,0.5,54.0
2024-11-23,wk inc flu hosp,1,2024-11-30,53,quantile,0.55,59.0
2024-11-23,wk inc flu hosp,1,2024-11-30,53,quantile,0.6,65.0
2024-11-23,wk inc flu hosp,1,2024-11-30,53,quantile,0.65,70.0
2024-11-23,wk inc flu hosp,1,2024-11-30,53,quantile,0.7,75.0
2024-11-23,wk inc flu hosp,1,2024-11-30,53,quantile,0.75,81.0
2024-11-23,wk inc flu hosp,1,2024-11-30,53,quantile,0.8,86.0
2024-11-23,wk inc flu hosp,1,2024-11-30,53,quantile,0.85,92.0
2024-11-23,wk inc flu hosp,1,2024-11-30,53,quantile,0.9,97.0
2024-11-23,wk inc flu hosp,1,2024-11-30,53,quantile,0.95,102.0
2024-11-23,wk inc flu hosp,1,2024-11-30,53,quantile,0.975,105.0
2024-11-23,wk inc flu hosp,1,2024-11-30,53,quantile,0.99,107.0
2024-11-23,wk inc flu hosp,2,2024-12-07,53,quantile,0.01,12.0
2024-11-23,wk inc flu hosp,2,2024-12-07,53,quantile,0.025,14.0
2024-11-23,wk inc flu hosp,2,2024-12-07,53,quantile,0.05,18.0
2024-11-23,wk inc flu hosp,2,2024-12-07,53,quantile,0.1,25.0
2024-11-23,wk inc flu hosp,2,2024-12-07,53,quantile,0.15,32.0
2024-11-23,wk inc flu hosp,2,2024-12-07,53,quantile,0.2,39.0
2024-11-23,wk inc flu hosp,2,2024-12-07,53,quantile,0.25,46.0
2024-11-23,wk inc flu hosp,2,2024-12-07,53,quantile,0.3,53.0
2024-11-23,wk inc flu hosp,2,2024-12-07,53,quantile,0.35,60.0
2024-11-23,wk inc flu hosp,2,2024-12-07,53,quantile,0.4,67.0
2024-11-23,wk inc flu hosp,2,2024-12-07,53,quantile,0.45,74.0
2024-11-23,wk inc flu hosp,2,2024-12-07,53,quantile,0.5,80.0
2024-11-23,wk inc flu hosp,2,2024-12-07,53,quantile,0.55,87.0
2024-11-23,wk inc flu hosp,2,2024-12-07,53,quantile,0.6,94.0
2024-11-23,wk inc flu hosp,2,2024-12-07,53,quantile,0.65,101.0
2024-11-23,wk inc flu hosp,2,2024-12-07,53,quantile,0.7,108.0
2024-11-23,wk inc flu hosp,2,2024-12-07,53,quantile,0.75,115.0
2024-11-23,wk inc flu hosp,2,2024-12-07,53,quantile,0.8,122.0
2024-11-23,wk inc flu hosp,2,2024-12-07,53,quantile,0.85,129.0
2024-11-23,wk inc flu hosp,2,2024-12-07,53,quantile,0.9,136.0
2024-11-23,wk inc flu hosp,2,2024-12-07,53,quantile,0.95,143.0
2024-11-23,wk inc flu hosp,2,2024-12-07,53,quantile,0.975,147.0
2024-11-23,wk inc flu hosp,2,2024-12-07,53,quantile,0.99,149.0
2024-11-23,wk inc flu hosp,3,2024-12-14,53,quantile,0.01,49.0
2024-11-23,wk inc flu hosp,3,2024-12-14,53,quantile,0.025,51.0
2024-11-23,wk inc flu hosp,3,2024-12-14,53,quantile,0.05,55.0
2024-11-23,wk inc flu hosp,3,2024-12-14,53,quantile,0.1,62.0
2024-11-23,wk inc flu hosp,3,2024-12-14,53,quantile,0.15,70.0
2024-11-23,wk inc flu hosp,3,2024-12-14,53,quantile,0.2,77.0
2024-11-23,wk inc flu hosp,3,2024-12-14,53,quantile,0.25,84.0
2024-11-23,wk inc flu hosp,3,2024-12-14,53,quantile,0.3,91.0
2024-11-23,wk inc flu hosp,3,2024-12-14,53,quantile,0.35,98.0
2024-11-23,wk inc flu hosp,3,2024-12-14,53,quantile,0.4,106.0
2024-11-23,wk inc flu hosp,3,2024-12-14,53,quantile,0.45,113.0
2024-11-23,wk inc flu hosp,3,2024-12-14,53,quantile,0.5,120.0
2024-11-23,wk inc flu hosp,3,2024-12-14,53,quantile,0.55,127.0
2024-11-23,wk inc flu hosp,3,2024-12-14,53,quantile,0.6,135.0
2024-11-23,wk inc flu hosp,3,2024-12-14,53,quantile,0.65,142.0
2024-11-23,wk inc flu hosp,3,2024-12-14,53,quantile,0.7,149.0
2024-11-23,wk inc flu hosp,3,2024-12-14,53,quantile,0.75,156.0
2024-11-23,wk inc flu hosp,3,2024-12-14,53,quantile,0.8,164.0
2024-11-23,wk inc flu hosp,3,2024-12-14,53,quantile,0.85,171.0
2024-11-23,wk inc flu hosp,3,2024-12-14,53,quantile,0.9,178.0
2024-11-23,wk inc flu hosp,3,2024-12-14,53,quantile,0.95,185.0
2024-11-23,wk inc flu hosp,3,2024-12-14,53,quantile,0.975,189.0
2024-11-23,wk inc flu hosp,3,2024-12-14,53,quantile,0.99,191.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,54,quantile,0.01,0.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,54,quantile,0.025,1.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,54,quantile,0.05,3.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,54,quantile,0.1,7.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,54,quantile,0.15,11.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,54,quantile,0.2,15.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,54,quantile,0.25,18.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,54,quantile,0.3,22.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,54,quantile,0.35,26.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,54,quantile,0.4,30.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,54,quantile,0.45,33.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,54,quantile,0.5,37.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,54,quantile,0.55,41.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,54,quantile,0.6,45.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,54,quantile,0.65,48.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,54,quantile,0.7,52.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,54,quantile,0.75,56.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,54,quantile,0.8,60.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,54,quantile,0.85,63.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,54,quantile,0.9,67.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,54,quantile,0.95,71.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,54,quantile,0.975,73.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,54,quantile,0.99,74.0
2024-11-23,wk inc flu hosp,0,2024-11-23,54,quantile,0.01,0.0
2024-11-23,wk inc flu hosp,0,2024-11-23,54,quantile,0.025,2.0
2024-11-23,wk inc flu hosp,0,2024-11-23,54,quantile,0.05,4.0
2024-11-23,wk inc flu hosp,0,2024-11-23,54,quantile,0.1,9.0
2024-11-23,wk inc flu hosp,0,2024-11-23,54,quantile,0.15,14.0
2024-11-23,wk inc flu hosp,0,2024-11-23,54,quantile,0.2,19.0
2024-11-23,wk inc flu hosp,0,2024-11-23,54,quantile,0.25,24.0
2024-11-23,wk inc flu hosp,0,2024-11-23,54,quantile,0.3,29.0
2024-11-23,wk inc flu hosp,0,2024-11-23,54,quantile,0.35,34.0
2024-11-23,wk inc flu hosp,0,2024-11-23,54,quantile,0.4,39.0
2024-11-23,wk inc flu hosp,0,2024-11-23,54,quantile,0.45,44.0
2024-11-23,wk inc flu hosp,0,2024-11-23,54,quantile,0.5,49.0
2024-11-23,wk inc flu hosp,0,2024-11-23,54,quantile,0.55,53.0
2024-11-23,wk inc flu hosp,0,2024-11-23,54,quantile,0.6,58.0
2024-11-23,wk inc flu hosp,0,2024-11-23,54,quantile,0.65,63.0
2024-11-23,wk inc flu hosp,0,2024-11-23,54,quantile,0.7,68.0
2024-11-23,wk inc flu hosp,0,2024-11-23,54,quantile,0.75,73.0
2024-11-23,wk inc flu hosp,0,2024-11-23,54,quantile,0.8,78.0
2024-11-23,wk inc flu hosp,0,2024-11-23,54,quantile,0.85,83.0
